,listing_url,last_scraped,name,neighborhood_overview,host_id,host_name,host_location,host_response_time,host_acceptance_rate,host_thumbnail_url,host_neighbourhood,host_total_listings_count,host_has_profile_pic,neighbourhood,neighbourhood_group_cleansed,longitude,room_type,bathrooms,bedrooms,amenities,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
1145,https://www.airbnb.com/rooms/1190549927997031081,2024-12-28,"2-for-1: 2 Rooms, Private Bath!",,7848820,Kris,,within an hour,98%,https://a0.muscache.com/im/pictures/user/32a62f92-2061-47d7-baf1-490f3b55c357.jpg?aki_policy=profile_small,Mid-Cambridge,27,t,,,-71.10208,Private room,1.0,2.0,"[""Paid parking on premises"", ""Essentials"", ""Wifi"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Laundromat nearby"", ""BBQ grill"", ""Heating"", ""Stove"", ""Dryer"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""First aid kit"", ""Luggage dropoff allowed"", ""Smart lock"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Paid parking off premises"", ""Dishes and silverware"", ""Barbecue utensils"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Books and reading material"", ""Air conditioning"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Washer"", ""TV"", ""Iron"", ""Kitchen""]",2,2,365,2.0,,30,90,2024-12-28,2,2024-07-06,5.0,5.0,5.0,5.0,f,1,0
1146,https://www.airbnb.com/rooms/1191279975593162825,2024-12-28,Condo in Kendall Square MIT/Harvard,,586833328,Santiago,,within a day,60%,https://a0.muscache.com/im/pictures/user/beb4d2c6-fd34-4454-a638-f1c43ed48a71.jpg?aki_policy=profile_small,East Cambridge,1,t,,,-71.0829696,Entire home/apt,1.0,1.0,"[""Essentials"", ""Wifi"", ""Freezer"", ""Electric stove"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""BBQ grill"", ""Coffee"", ""Stainless steel oven"", ""Dining table"", ""Smoke alarm"", ""First aid kit"", ""Toaster"", ""Clothing storage: closet"", ""Hangers"", ""Coffee maker"", ""Central heating"", ""Dishes and silverware"", ""Blender"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Fire pit"", ""Shared outdoor kitchen"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""Outdoor furniture"", ""Fire extinguisher"", ""Washer"", ""TV"", ""Iron"", ""Exercise equipment"", ""Pool"", ""Kitchen""]",3,3,365,3.0,,22,27,2024-12-28,3,2024-08-31,5.0,5.0,5.0,4.67,f,1,0
1147,https://www.airbnb.com/rooms/1192073127911271846,2024-12-28,Comfortable 1Bedroom in Harvard University Campus,,373675137,Liya,"Boston, MA",within an hour,96%,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,Harvard Square,375,t,,,-71.11818,Private room,1.0,1.0,"[""Wifi"", ""Stainless steel electric stove"", ""Bed linens"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Heating"", ""Body soap"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",29,1,365,26.9,,15,42,2024-12-28,5,2024-08-30,5.0,4.8,5.0,5.0,f,20,0
1148,https://www.airbnb.com/rooms/1192123026978055061,2024-12-28,Best deal 1Bedroom in Harvard Campus,,373675137,Liya,"Boston, MA",within an hour,96%,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,Harvard Square,375,t,,,-71.11825940838558,Private room,1.0,1.0,"[""Wifi"", ""Bed linens"", ""Conditioner"", ""Electric stove"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Heating"", ""Body soap"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Smoke alarm"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Air conditioning"", ""Fire extinguisher"", ""Washer"", ""TV"", ""Kitchen""]",29,1,365,26.0,,25,85,2024-12-28,0,,,,,,f,20,0
1149,https://www.airbnb.com/rooms/1192724885520548170,2024-12-28,Convenient Private Room #1323 B,,297860058,Sophia,,within a few hours,95%,https://a0.muscache.com/im/pictures/user/User-297860058/original/b7f7c560-7033-4480-9dee-fa05a5ee4205.png?aki_policy=profile_small,Fenway/Kenmore,1580,t,,,-71.10222,Private room,,4.0,"[""Heating"", ""Wifi"", ""Cooking basics"", ""Microwave"", ""Free street parking"", ""Hot water"", ""Self check-in"", ""Oven"", ""Smoke alarm"", ""Dedicated workspace"", ""TV"", ""Lockbox"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dishwasher""]",91,91,365,91.0,,0,0,2024-12-28,0,,,,,,t,0,0
1150,https://www.airbnb.com/rooms/1198313523518703862,2024-12-28,Best Location at Harvard Square! Free Parking!,,254916391,Tang,,within an hour,99%,https://a0.muscache.com/im/pictures/user/f90f00ff-41ae-45a8-85e4-9a920f2eb95d.jpg?aki_policy=profile_small,Harvard Square,3,t,,,-71.11673,Entire home/apt,1.0,4.0,"[""Essentials"", ""Wifi"", ""Ethernet connection"", ""Free residential garage on premises"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Ceiling fan"", ""Lockbox"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Single level home"", ""Heating"", ""Stove"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Dryer"", ""Shower gel"", ""Drying rack for clothing"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Coffee maker: Keurig coffee machine"", ""First aid kit"", ""Luggage dropoff allowed"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Rice maker"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Paid parking off premises"", ""Dishes and silverware"", ""Blender"", ""Private entrance"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Clothing storage"", ""Bread maker"", ""Microwave"", ""Air conditioning"", ""Trash compactor"", ""Fire extinguisher"", ""Washer"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",2,1,1125,2.0,,15,53,2024-12-28,25,2024-07-20,4.76,4.92,4.76,4.72,t,3,0
1151,https://www.airbnb.com/rooms/1199305301727599057,2024-12-28,Bright spacious home - Cambridge,,11163453,Rishi,"Dedham, MA",,100%,https://a0.muscache.com/im/users/11163453/profile_pic/1389751623/original.jpg?aki_policy=profile_small,,5,t,,,-71.10200637387476,Entire home/apt,,1.0,"[""Essentials"", ""Heating"", ""Wifi"", ""Hot water"", ""Air conditioning"", ""Fire extinguisher"", ""Baking sheet"", ""Smoke alarm"", ""Dedicated workspace"", ""Washer"", ""TV"", ""Carbon monoxide alarm"", ""First aid kit"", ""Kitchen""]",2,2,365,2.0,,0,0,2024-12-28,4,2024-07-29,5.0,5.0,4.75,4.25,f,1,0
1152,https://www.airbnb.com/rooms/1199532371278539554,2024-12-28,Spacious retreat with tall ceiling,,8899748,One,"Cambridge, MA",within an hour,55%,https://a0.muscache.com/im/users/8899748/profile_pic/1379451288/original.jpg?aki_policy=profile_small,Neighborhood Nine,5,t,,,-71.12145988042602,Private room,1.0,1.0,"[""Clothing storage"", ""Wifi"", ""Bathtub"", ""Hot water"", ""Air conditioning"", ""Smoke alarm"", ""Room-darkening shades"", ""Washer"", ""TV"", ""Central heating"", ""Lock on bedroom door"", ""Kitchen""]",30,30,365,30.0,,30,35,2024-12-28,2,2024-10-06,5.0,4.5,5.0,4.5,f,0,0
1153,https://www.airbnb.com/rooms/1199941013641774182,2024-12-28,湖畔高尔夫别墅,,579486959,Yujia,,within an hour,97%,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,Strawberry Hill,5,f,,,-71.15727062111753,Entire home/apt,,3.0,"[""Wifi"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Coffee maker: espresso machine"", ""Coffee"", ""Bathtub"", ""Drying rack for clothing"", ""Pets allowed"", ""Ping pong table"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Dryer \u2013\u00a0In unit"", ""Free parking on premises"", ""Smart lock"", ""Hot water"", ""Other gas stove"", ""Refrigerator"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Private entrance"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Microwave"", ""Air conditioning"", ""Outdoor furniture"", ""Fire extinguisher"", ""Washer"", ""Kitchen""]",31,31,365,31.0,,0,27,2024-12-28,3,2024-10-20,4.67,4.67,5.0,4.67,f,1,0
1154,https://www.airbnb.com/rooms/1202785670242150410,2024-12-28,Best Location At Harvard University! Free Parking!,,254916391,Tang,,within an hour,99%,https://a0.muscache.com/im/pictures/user/f90f00ff-41ae-45a8-85e4-9a920f2eb95d.jpg?aki_policy=profile_small,Harvard Square,3,t,,,-71.11598,Entire home/apt,2.0,8.0,"[""Essentials"", ""Wifi"", ""Ethernet connection"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Ceiling fan"", ""Lockbox"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Single level home"", ""Heating"", ""Stove"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Dryer"", ""Shower gel"", ""Drying rack for clothing"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Coffee maker: Keurig coffee machine"", ""First aid kit"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Rice maker"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Paid parking off premises"", ""Dishes and silverware"", ""Blender"", ""Private entrance"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Clothing storage"", ""Bread maker"", ""Microwave"", ""Air conditioning"", ""Trash compactor"", ""Fire extinguisher"", ""Washer"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",1,1,365,1.0,,3,23,2024-12-28,0,,,,,,t,3,0
1155,https://www.airbnb.com/rooms/1205786716770025690,2024-12-28,Close to Harvard & MIT 2,,15154687,Taskin,"Massachusetts, United States",within an hour,100%,https://a0.muscache.com/im/pictures/user/User-15154687/original/26e820dc-8101-4a7e-80e9-e828053fb88b.jpeg?aki_policy=profile_small,Wellington-Harrington,49,t,,,-71.09107,Private room,1.0,1.0,"[""Essentials"", ""Heating"", ""Wifi"", ""Self check-in"", ""Hot water"", ""Air conditioning"", ""Refrigerator"", ""Bed linens"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Keypad"", ""Shampoo"", ""Lock on bedroom door""]",1,1,1125,1.0,,0,0,2024-12-28,12,2024-07-29,4.08,3.83,4.67,4.0,t,0,0
1156,https://www.airbnb.com/rooms/1206044455264417131,2024-12-28,"Central Upscale Condo w/Gym, Office & Parking",,463475392,Haroldo,"Michigan Center, MI",within an hour,100%,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_small,Chinatown,40,t,,,-71.10105,Entire home/apt,2.0,2.0,"[""Paid parking on premises"", ""Bikes"", ""Coffee"", ""Body soap"", ""Pack \u2019n play/Travel crib"", ""Bidet"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Rice maker"", ""Dishes and silverware"", ""Fire pit"", ""Long term stays allowed"", ""Indoor fireplace"", ""Microwave"", ""Outdoor furniture"", ""Board games"", ""Exercise equipment"", ""Outdoor dining area"", ""Free street parking"", ""Baby bath"", ""Bed linens"", ""Children's playroom"", ""Window guards"", ""Cleaning products"", ""High chair"", ""Heating"", ""Bathtub"", ""Shower gel"", ""Breakfast"", ""First aid kit"", ""Gym"", ""Cleaning available during stay"", ""Hot water"", ""Oven"", ""Hangers"", ""Dishwasher"", ""Hot water kettle"", ""Cooking basics"", ""Clothing storage"", ""Air conditioning"", ""Trash compactor"", ""Fire extinguisher"", ""Hair dryer"", ""Self check-in"", ""Freezer"", ""Babysitter recommendations"", ""Mini fridge"", ""Drying rack for clothing"", ""Dryer"", ""Wine glasses"", ""Outdoor kitchen"", ""Changing table"", ""Refrigerator"", ""Room-darkening shades"", ""Paid parking off premises"", ""Blender"", ""Shampoo"", ""Waterfront"", ""Extra pillows and blankets"", ""Books and reading material"", ""Outdoor playground"", ""Iron"", ""Essentials"", ""Children\u2019s dinnerware"", ""Wifi"", ""Ethernet connection"", ""Elevator"", ""Conditioner"", ""Carbon monoxide alarm"", ""Stove"", ""Pets allowed"", ""Dining table"", ""Smoke alarm"", ""Baking sheet"", ""Coffee maker: Keurig coffee machine"", ""Smart lock"", ""Toaster"", ""Baby monitor"", ""Dedicated workspace"", ""Crib"", ""Barbecue utensils"", ""Patio or balcony"", ""EV charger"", ""Washer"", ""TV"", ""Kitchen""]",3,1,1125,2.1,,26,86,2024-12-28,11,2024-07-26,4.73,4.82,4.91,4.55,t,22,0
1157,https://www.airbnb.com/rooms/1206253016871418260,2024-12-28,South End Lux Escape,"Ah, Boston, Massachusetts—a delightful blend of intellectual prowess and charming quirkiness, where the air is thick with the scent of ambition and the occasional whiff of artisanal coffee. Picture this: cobblestone streets paved with the dreams of a thousand scholars, where the ivy-clad walls of Harvard and MIT stand as both a beacon of knowledge and a siren call to the curious mind.<br /><br />As you stroll through the neighborhood, you’ll encounter an eclectic mix of residents—professors with tweed jackets and elbow patches, hipsters sporting beards that could house small woodland creatures, and students who, let’s be honest, are probably too busy trying to decipher the meaning of life (or at least their latest assignment) to notice the world around them.<br /><br />The architecture is a tantalizing affair, with grand Edwardian houses that seem to whisper secrets of the past, each one a silent witness to the intellectual escapades that have unfolded within. You might find yourself b",62211530,Marina,"Boston, MA",within an hour,97%,https://a0.muscache.com/im/pictures/user/a8a320f8-1921-4503-a53b-0d74faae04fd.jpg?aki_policy=profile_small,East Cambridge,10,t,Neighborhood highlights,,-71.07633512467146,Entire home/apt,2.0,3.0,"[""Essentials"", ""Outdoor shower"", ""Arcade games"", ""Movie theater"", ""Wifi"", ""Free street parking"", ""Sun loungers"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Children's playroom"", ""Window guards"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Hair dryer"", ""Laundromat nearby"", ""Outdoor dining area"", ""Fireplace guards"", ""BBQ grill"", ""Heating"", ""Stove"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Dryer"", ""Shower gel"", ""Dining table"", ""Pets allowed"", ""Wine glasses"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Bidet"", ""First aid kit"", ""Gym"", ""Luggage dropoff allowed"", ""Smart lock"", ""Outdoor kitchen"", ""Cleaning available during stay"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Pool table"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Coffee maker"", ""Paid parking off premises"", ""Dishes and silverware"", ""Resort access"", ""Shampoo"", ""Patio or balcony"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Fire pit"", ""Long term stays allowed"", ""Beach essentials"", ""Cooking basics"", ""Clothing storage"", ""Indoor fireplace"", ""Microwave"", ""Books and reading material"", ""Air conditioning"", ""Outdoor furniture"", ""Board games"", ""Outdoor playground"", ""Washer"", ""TV"", ""Backyard"", ""Iron"", ""Exercise equipment"", ""Mosquito net"", ""Kitchen""]",2,1,365,1.0,,0,0,2024-12-28,7,2024-08-14,4.86,5.0,4.71,4.14,t,2,0
1158,https://www.airbnb.com/rooms/1208871304952594626,2024-12-28,"Bright, Quiet Room in Cambridge",,9420910,Alyona,"New York, NY",within a day,70%,https://a0.muscache.com/im/users/9420910/profile_pic/1386052307/original.jpg?aki_policy=profile_small,Strawberry Hill,5,t,,,-71.15551,Private room,1.0,1.0,"[""Wifi"", ""Pets allowed"", ""Air conditioning"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Dedicated workspace"", ""Washer"", ""Exercise equipment"", ""Carbon monoxide alarm"", ""First aid kit"", ""Lock on bedroom door"", ""Kitchen""]",1,1,365,1.0,,30,90,2024-12-28,8,2024-07-27,4.63,4.38,4.25,4.25,f,0,0
1159,https://www.airbnb.com/rooms/1214501783503412857,2024-12-28,Luxurious Cambridge Residence rm#2,,584853621,Pinyen,"Cambridge, MA",within an hour,97%,https://a0.muscache.com/im/pictures/user/User-584853621/original/c6e99d91-8b9d-4cee-94bd-c954d50532af.jpeg?aki_policy=profile_small,The Port,5,t,,,-71.10088294934893,Private room,1.0,1.0,"[""Essentials"", ""Piano"", ""GE stainless steel single oven"", ""Wifi"", ""Free street parking"", ""Self check-in"", ""Bed linens"", ""Conditioner"", ""Jen-air refrigerator"", ""Lockbox"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Outdoor dining area"", ""35 inch HDTV with Netflix, standard cable, DVD player"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Shower gel"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Coffee maker: Keurig coffee machine"", ""First aid kit"", ""Luggage dropoff allowed"", ""Toaster"", ""Portable fans"", ""Hot water"", ""Free parking on premises \u2013 1 space"", ""Rice maker"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Blender"", ""Outlet covers"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""GE electric stove"", ""Pantene shampoo"", ""Hot water kettle"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Books and reading material"", ""Air conditioning"", ""Outdoor furniture"", ""Fire extinguisher"", ""Washer"", ""Backyard"", ""Iron"", ""Hair dryer"", ""Kitchen""]",6,6,365,6.0,,0,0,2024-12-28,2,2024-09-06,5.0,5.0,5.0,5.0,f,0,0
1160,https://www.airbnb.com/rooms/1214765819998089298,2024-12-28,Budget private unit In Cambridge (basement),,593833353,Meryem,"Cambridge, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/User-593833353/original/78a1155b-aadd-41ab-8feb-7254c83b4b9e.jpeg?aki_policy=profile_small,Wellington-Harrington,1,t,,,-71.09598,Entire home/apt,1.0,2.0,"[""Private entrance"", ""Carbon monoxide alarm"", ""Wifi"", ""Portable air conditioning"", ""Hot water"", ""L\u2019Or\u00e9al  conditioner"", ""Shower gel"", ""Self check-in"", ""Smoke alarm"", ""Keypad"", ""TV"", ""L\u2019Or\u00e9al  shampoo"", ""Central heating"", ""L\u2019Or\u00e9al  body soap"", ""Hair dryer""]",1,1,365,1.0,,15,69,2024-12-28,27,2024-08-07,4.93,4.96,4.93,4.78,t,1,0
1161,https://www.airbnb.com/rooms/1215122695696010285,2024-12-28,The Cambridgeport on Putnam,"Cambridgeport is rated as one of the best places to live in Massachusetts. This walkable neighborhood offers residents a dense urban feel comprised of university students, young professionals, and lifelong residents. There is no shortage of bars, restaurants, coffee shops, and parks. Harvard Square and Central Square are lively and convenient to the public transportation system. The public schools in Cambridgeport are highly rated.",94677796,Kenneth,"Cambridge, MA",within an hour,100%,https://a0.muscache.com/im/pictures/user/34c9a52d-8149-4ac7-b7dd-dc200aae0b3d.jpg?aki_policy=profile_small,Cambridgeport,1,t,Neighborhood highlights,,-71.1085009,Entire home/apt,1.0,3.0,"[""Samsung stainless steel oven"", ""Wifi"", ""Free street parking"", ""Self check-in"", ""Park view"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Washer \u2013\u00a0In unit"", ""Dining table"", ""Smoke alarm"", ""Coffee maker: Keurig coffee machine"", ""Frigidaire  refrigerator"", ""Luggage dropoff allowed"", ""Smart lock"", ""Toaster"", ""Radiant heating"", ""Hot water"", ""Clothing storage: closet"", ""Samsung stainless steel gas stove"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Dishes and silverware"", ""Blender"", ""Private entrance"", ""Dishwasher"", ""Hot water kettle"", ""City skyline view"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""River view"", ""Microwave"", ""Books and reading material"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",1,1,365,1.0,,24,78,2024-12-28,10,2024-10-19,5.0,5.0,5.0,5.0,f,1,0
1162,https://www.airbnb.com/rooms/1215211193317942752,2024-12-28,Luxurious king-size bedroom  rm#1,,584853621,Pinyen,"Cambridge, MA",within an hour,97%,https://a0.muscache.com/im/pictures/user/User-584853621/original/c6e99d91-8b9d-4cee-94bd-c954d50532af.jpeg?aki_policy=profile_small,The Port,5,t,,,-71.10017692076374,Private room,1.5,1.0,"[""Essentials"", ""Piano"", ""Wifi"", ""Free street parking"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Lockbox"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Outdoor dining area"", ""Heating"", ""Stove"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Dryer"", ""Drying rack for clothing"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Coffee maker: Keurig coffee machine"", ""Safe"", ""First aid kit"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Toaster"", ""TV with standard cable"", ""Portable fans"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Rice maker"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Dishes and silverware"", ""Blender"", ""Shampoo"", ""Outlet covers"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Patio or balcony"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Books and reading material"", ""Air conditioning"", ""Outdoor furniture"", ""Fire extinguisher"", ""Washer"", ""Backyard"", ""Iron"", ""Hair dryer"", ""Kitchen""]",3,3,160,3.0,,0,0,2024-12-28,10,2024-09-09,5.0,5.0,5.0,5.0,f,0,0
1163,https://www.airbnb.com/rooms/1216024165747801241,2024-12-28,The Cambridge House,,382706006,Cameron,,within a few hours,100%,https://a0.muscache.com/im/pictures/user/99a71c59-f4e1-499d-a7b7-b60a129f523d.jpg?aki_policy=profile_small,The Port,1,t,,,-71.10083,Entire home/apt,1.5,2.0,"[""Essentials"", ""Wifi"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Lockbox"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Outdoor dining area"", ""Heating"", ""Stove"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Dryer"", ""Shower gel"", ""Drying rack for clothing"", ""Sound system"", ""Dining table"", ""Smoke alarm"", ""Baking sheet"", ""First aid kit"", ""Free parking on premises"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Rice maker"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Blender"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Books and reading material"", ""Air conditioning"", ""Fire extinguisher"", ""Washer"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",1,1,365,1.0,,10,39,2024-12-28,0,,,,,,f,1,0
1164,https://www.airbnb.com/rooms/1216616538036389684,2024-12-28,Serene Elegance in Harvard Sq,,19841313,Benjamin,"Cambridge, MA",within an hour,99%,https://a0.muscache.com/im/pictures/user/User/original/1ccbb9f9-cd71-4787-85e6-73c2bb41f11b.jpeg?aki_policy=profile_small,Mid-Cambridge,2,t,,,-71.1081792,Private room,1.5,1.0,"[""Essentials"", ""Wifi"", ""Self check-in"", ""Bed linens"", ""Conditioner"", ""Lockbox"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Laundromat nearby"", ""Outdoor dining area"", ""Coffee"", ""Stove"", ""Body soap"", ""Dryer"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Bosch oven"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Toaster"", ""Portable fans"", ""Hot water"", ""GE refrigerator"", ""Rice maker"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Blender"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Shared patio or balcony"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""Clothing storage: closet and dresser"", ""Fire extinguisher"", ""Outdoor furniture"", ""Washer"", ""TV"", ""Sound system with aux"", ""Hair dryer"", ""Kitchen""]",3,1,1125,4.5,,4,33,2024-12-28,21,2024-09-01,4.9,4.95,4.9,4.86,f,0,0
