,listing_url,source,name,neighborhood_overview
957,https://www.airbnb.com/rooms/1005673682228403331,city scrape,"Blueground | Kendall Sq, gym, w/d & rooftop","This furnished apartment is situated on Kendall Square at the intersection of Main Street and Broadway. The area hosts MIT and a variety of co-working spaces and incubators, ideal for bright young minds. It is home to a cutting-edge tech community and has thus become one of the world's most important tech and biotech centers. Farm-to-table restaurants and third-wave coffee joints have also found their places around this startup culture. The Cambridge neighborhood, which is a top destination for shopping, is centered around Kendall Square. The Kendall transit stop is only a 4-minute walk away via Main Street."
958,https://www.airbnb.com/rooms/1010125409177601423,city scrape,"Comfy Condo w/River View, Shared Gym, King Bed","Nestled at Cambridge, this penthouse retreat promises an unparalleled experience with its breathtaking panoramas of the Boston skyline and the meandering Charles River. This luxurious 3-bedroom plus den penthouse apartment is strategically located, offering swift access within 5 to 10 minutes to key destinations, including Kendall/MIT, Harvard Square, Downtown Boston, Back Bay, Beacon Hill, Seaport District, Logan International Airport, Longwood Medical Center & MGH, and Boston Medical Center, Tufts Medical Center.<br /><br />Top 5 Attractions Nearby (by car in minutes):<br /><br />✔ Fenway Park - 10 minutes<br />✔ Museum of Science - 7 minutes<br />✔ Boston Common - 8 minutes<br />✔ Harvard Art Museums - 10 minutes<br />✔ New England Aquarium - 12 minutes<br /><br /><br />Top 3 Restaurants Nearby (by car in minutes):<br /><br />✔ The Helmand - 4 minutes<br />✔ Tatte Bakery & Cafe - 2 minutes<br />✔ Oleana - 6 minutes"
959,https://www.airbnb.com/rooms/1010725138630235717,city scrape,"Private room, private bath, East Cambridge",
960,https://www.airbnb.com/rooms/1011434132378868116,city scrape,"Blueground | Kendall Sq, gym, w/d & roof, nr mit","This furnished apartment is situated on Kendall Square at the intersection of Main Street and Broadway. The area hosts MIT and a variety of co-working spaces and incubators, ideal for bright young minds. It is home to a cutting-edge tech community and has thus become one of the world's most important tech and biotech centers. Farm-to-table restaurants and third-wave coffee joints have also found their places around this startup culture. The Cambridge neighborhood, which is a top destination for shopping, is centered around Kendall Square. The Kendall transit stop is only a 4-minute walk away via Main Street."
961,https://www.airbnb.com/rooms/1011734931570704068,previous scrape,Luxury penthouse Cambridge,
962,https://www.airbnb.com/rooms/1012181677465302115,city scrape,Great Location Queen Bed w/ Desk,Classic Cambridge neighborhood. Tree lined streets with a mix of old and modern houses. There are multiple nearby parks sprinkled throughout the nearby streets. And you can walk along the Charles River just a few blocks away.<br /><br />Nearby you'll find plenty of shopping options in with a large grocery store a 10 min walk away. You'll be near the Cambridgeside Galleria with its shops and food options. And Kendall Square and Central Square provide more options to eat at.
963,https://www.airbnb.com/rooms/1013823872242904086,city scrape,Beautiful seaport 2 bed 2 bath  1 king bed 2 twin,
964,https://www.airbnb.com/rooms/1015928386706711468,city scrape,Well Located 3 Bed w/ Free Parking in Kendall Sq,Classic Cambridge neighborhood. Tree lined streets with a mix of old and modern houses. There are multiple nearby parks sprinkled throughout the nearby streets. And you can walk along the Charles River just a few blocks away.<br /><br />Nearby you'll find plenty of shopping options in with a large grocery store a 10 min walk away. You'll be near the Cambridgeside Galleria with its shops and food options. And Kendall Square and Central Square provide more options to eat at.
965,https://www.airbnb.com/rooms/1017640623181592654,city scrape,Private Bedroom Walk to Harvard and T Stations,
966,https://www.airbnb.com/rooms/1018705929755251305,city scrape,"Awesome Apt, Fantastic Location!",
967,https://www.airbnb.com/rooms/1020115334294372563,city scrape,"Blueground | Central Sq, gym, nr shops & dining","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District."
968,https://www.airbnb.com/rooms/1020324015375683573,previous scrape,Hot Deal Harvard Square 1 Bedroom,
969,https://www.airbnb.com/rooms/1020360905148404294,city scrape,Top Harvard Square 1 Bedroom,
970,https://www.airbnb.com/rooms/1020397499932511458,city scrape,Wonderful Harvard Square 1 Bedroom,
971,https://www.airbnb.com/rooms/1020415606584592379,city scrape,Fantastic Harvard Square 1 Bedroom,
972,https://www.airbnb.com/rooms/1021024681841646418,city scrape,Cozy Harvard Square 1 Bedroom,
973,https://www.airbnb.com/rooms/1021042132067577967,city scrape,Best 1 Bedroom on Harvard University Campus,
974,https://www.airbnb.com/rooms/1021066394115705551,city scrape,Superior Harvard Square 1 Bedroom,
975,https://www.airbnb.com/rooms/1021083486109008221,city scrape,Hot Harvard Square 1 Bedroom,
976,https://www.airbnb.com/rooms/1021088928078185998,city scrape,Amazing Harvard Square 1 Bedroom,
977,https://www.airbnb.com/rooms/1021095817846302129,city scrape,Harvard Square Best Deal 1 Bedroom,
978,https://www.airbnb.com/rooms/1021121664023217954,previous scrape,Best Harvard Square 1 Bedroom,
979,https://www.airbnb.com/rooms/1021131856491372052,city scrape,Luxury Harvard Square 1 Bedroom,
980,https://www.airbnb.com/rooms/1022406782967361200,city scrape,Walk to Harvard&MIT 18/1,
981,https://www.airbnb.com/rooms/1022508266913236056,city scrape,Spacious 2-BR apartment close to Harvard/MIT.,"It's a nice great Cambridge area. There are so many stores and restaurants. One of the restaurants on the first floor in the building. There are Marshalls, Star Market, Walgreens, Target and McDonalds nearby. The apartment near T-Station Lechmere (about 10 min. by walk) and T-station Union square (about 15 min. by walk). 10-15 minutes to MIT by walk and 10 minutes to Harvard by public transport. Comfortable way to Downtown Boston. There are Science Museum, Harvard Art Museum and etc. nearby."
982,https://www.airbnb.com/rooms/1023347569985883510,city scrape,Cozy Inman Square Condo,
983,https://www.airbnb.com/rooms/1023702474053285021,city scrape,"Blueground | Central Sq, gym & w/d, nr dining","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District."
984,https://www.airbnb.com/rooms/1024631607696785445,previous scrape,Top Deal Harvard Square 1 Bedroom,
985,https://www.airbnb.com/rooms/1025502931161999381,city scrape,Central Square Penthouse MIT/Harvard Wi-Fi & GYM,
986,https://www.airbnb.com/rooms/1027885048039574491,city scrape,LUX 1BR with City Views,
987,https://www.airbnb.com/rooms/1028528261650319760,city scrape,Panoramic City-Skyline MIT/Harvard CIC Kendall Sqr,"Overview<br /><br />Discover the heart of innovation at this beautiful apartment, nestled in the vibrant Kendall Square. This address places you in the dynamic center of Cambridge, within a thriving innovation district known for its fusion of creativity and resourcefulness. Immerse yourself in a community where everything is conveniently within reach – from grocery stores and a gym to a business center and an array of restaurants, all housed in the same building. Venture beyond, and you'll find that Kendall/MIT, Harvard Square, Downtown Boston, Back Bay, Beacon Hill, Seaport District, Logan International Airport, and major medical centers are all a mere 10-15 minutes away by foot or quick transit.<br /><br /><br />Top 5 Attractions Nearby (by car in minutes):<br /><br />MIT Museum - 5 minutes<br />Harvard University - 5 minutes<br />Boston Common - 13 minutes<br />Fenway Park - 13 minutes<br />Museum of Science - 14 minutes<br /><br />Top 3 Restaurants Nearby (by car in minutes):<br />"
988,https://www.airbnb.com/rooms/1030425724617068615,city scrape,Upscale One Bedroom in the Heart of Cambridge,
989,https://www.airbnb.com/rooms/1033547494688067088,city scrape,"City Skyline w/King Bed, Pool Gym Wi-Fi & Parking","**Overview**<br /><br />Nestled in the vibrant Watermark Kendall West, this apartment offers an unparalleled experience in one of the most dynamic areas of Boston/Cambridge. This location is not merely a place to stay; it's a gateway to a lifestyle where living, working, shopping, and playing seamlessly converge. The community boasts an impressive range of amenities, including a mezzanine terrace adorned with a lush garden, a well-equipped fitness center, a convenient business center, and much more.<br /><br />Situated within a 10-15 minute drive, you'll find yourself in the heart of various key destinations, including Kendall/MIT, Harvard Square, Downtown Boston, Back Bay, Beacon Hill, Seaport District, Logan International Airport, Longwood Medical Center & MGH, and Boston Medical Center/Tufts Medical Center.<br /><br />Top 5 attractions nearby and their approximate distances by car:<br /><br />✔ Kendall Square/MIT (5 minutes)<br />✔ Harvard Square (14 minutes)<br />✔ Downtown Boston "
990,https://www.airbnb.com/rooms/1034135728164806497,city scrape,"Renovated 2 Bed, 2 Bath & W/D in East Cambridge",
991,https://www.airbnb.com/rooms/1034226604586154269,city scrape,"Private Bathroom, InUnit Laundry, Near Supermarket",
992,https://www.airbnb.com/rooms/1034359219041251331,city scrape,Clean Tidy Space in Cambridge,One of the safest place around Boston .
993,https://www.airbnb.com/rooms/1036262305798173477,city scrape,Central Serene Condo w/King Bed by MIT/Harvard GYM,
994,https://www.airbnb.com/rooms/1036970073670617613,previous scrape,Apartment in heart of Cambridge,
995,https://www.airbnb.com/rooms/1038665345663825953,city scrape,Paris concept Budget room in Cambridge,
996,https://www.airbnb.com/rooms/1038680040963629106,city scrape,Budget Room in Cambridge,
997,https://www.airbnb.com/rooms/1040498868157347605,city scrape,Lovely bedroom in Huron Village,
998,https://www.airbnb.com/rooms/1044094385082192374,city scrape,"Blueground | Central Square, gym, nr t station","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District."
999,https://www.airbnb.com/rooms/1044094780074683208,city scrape,"Blueground | Central Square, gym, nr t station","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District."
1000,https://www.airbnb.com/rooms/1044098565668751581,city scrape,"Blueground | Kendall Sq, gym, nr shops & dining","This furnished apartment is situated on Kendall Square at the intersection of Main Street and Broadway. The area hosts MIT and a variety of co-working spaces and incubators, ideal for bright young minds. It is home to a cutting-edge tech community and has thus become one of the world's most important tech and biotech centers. Farm-to-table restaurants and third-wave coffee joints have also found their places around this startup culture. The Cambridge neighborhood, which is a top destination for shopping, is centered around Kendall Square. The Kendall transit stop is only a 4-minute walk away via Main Street."
1001,https://www.airbnb.com/rooms/1045107406588160391,previous scrape,Cozy in-law suite,
1002,https://www.airbnb.com/rooms/1047138754119174887,city scrape,"Spacious & Clean 1BR, w/ View",
1003,https://www.airbnb.com/rooms/1048513238297225657,city scrape,Boston’s iconic sights l Gym.,▶ What's nearby <br />— Heart of Cambridge <br />— Harvard University - 29 min walk <br />— Harvard Square - 33 min walk <br />— Tufts University - 4 min drive <br />— Massachusetts Institute of Technology - 9 min drive <br />— Boston University - 7 min drive <br />— TD Garden - 11 min drive <br />— Encore Boston Harbor - 10 min drive <br />— Fenway Park - 9 min drive <br />— The Freedom Trail - 11 min drive
1004,https://www.airbnb.com/rooms/1048513854929338001,previous scrape,Vibrancy iconic sights l Gym.,▶ What's nearby <br />— Heart of Cambridge <br />— Harvard University - 29 min walk <br />— Harvard Square - 33 min walk <br />— Tufts University - 4 min drive <br />— Massachusetts Institute of Technology - 9 min drive <br />— Boston University - 7 min drive <br />— TD Garden - 11 min drive <br />— Encore Boston Harbor - 10 min drive <br />— Fenway Park - 9 min drive <br />— The Freedom Trail - 11 min drive
1005,https://www.airbnb.com/rooms/1049725939341767055,city scrape,"Blueground | Kendall Sq, gym, near restaurants","This furnished apartment is situated on Kendall Square at the intersection of Main Street and Broadway. The area hosts MIT and a variety of co-working spaces and incubators, ideal for bright young minds. It is home to a cutting-edge tech community and has thus become one of the world's most important tech and biotech centers. Farm-to-table restaurants and third-wave coffee joints have also found their places around this startup culture. The Cambridge neighborhood, which is a top destination for shopping, is centered around Kendall Square. The Kendall transit stop is only a 4-minute walk away via Main Street."
1006,https://www.airbnb.com/rooms/1050430493419246815,city scrape,New apartment big bedroom,
1007,https://www.airbnb.com/rooms/1051349133965350984,city scrape,"Blueground | E Cambridge, gym & w/d, near T stop","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers."
1008,https://www.airbnb.com/rooms/1055655003394520006,city scrape,"Blueground | E Cambridge, gym & w/d, near T stop","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers."
1009,https://www.airbnb.com/rooms/1056541415631407188,city scrape,A Friendly Inn Harvard,
1010,https://www.airbnb.com/rooms/1056677599813407376,city scrape,Harvard Sq whole Unit 5min to campus w/parking,"Harvard Square. Nice family neighborhood. Quick walk to Harvard, Charles River, Central Square, and all the restaurants, coffee shops."
1011,https://www.airbnb.com/rooms/1059051878948058023,previous scrape,Beautiful 3Br 1Bath in Cambridge,
1012,https://www.airbnb.com/rooms/1059480111862743172,city scrape,The Modica Estates with Atul Room A,
1013,https://www.airbnb.com/rooms/1059482346327341236,city scrape,The Modica Estates with Atul Room B,
1014,https://www.airbnb.com/rooms/1062261996900707427,city scrape,Renovated apartment near Harvard,
1015,https://www.airbnb.com/rooms/1063891038485709294,city scrape,Modern New Lux Apt/ King bed close to MIT Harvard,"Everybody knows Cambridge as the home of Harvard University and the Massachusetts Institute of Technology. Cambridge is one of the best places to stay in MA. There are a lot of bars, restaurants, coffee shops, markets and parks. Close to Boston. Cambridge is the perfect place for tourists and professionals."
1016,https://www.airbnb.com/rooms/1064275342808164449,previous scrape,"Blueground | Alewife, gym & w/d, nr red line","This turnkey furnished apartment is located in Alewife, a fast-growing Cambridge neighborhood. There are plenty of cafes, restaurants and shops clustered around Alewife's T station. Anyone who likes to cook for themselves will be pleased by the selection at Ferro's Foodtown, a popular grocery store. Nature lovers can hike, bike, and birdwatch in the Alewife Brook Reservation. Alewife is served by several MBTA bus lines as well as the Red Line."
1017,https://www.airbnb.com/rooms/1064276226491090793,city scrape,"Blueground | Kendall Sq, gym & w/d, nr green line","This furnished apartment is situated on Kendall Square at the intersection of Main Street and Broadway. The area hosts MIT and a variety of co-working spaces and incubators, ideal for bright young minds. It is home to a cutting-edge tech community and has thus become one of the world's most important tech and biotech centers. Farm-to-table restaurants and third-wave coffee joints have also found their places around this startup culture. The Cambridge neighborhood, which is a top destination for shopping, is centered around Kendall Square. The Kendall transit stop is only a 4-minute walk away via Main Street."
1018,https://www.airbnb.com/rooms/1064622399943249161,previous scrape,"Brand new 1BR, great location!",
1019,https://www.airbnb.com/rooms/1065310053020677810,city scrape,"Free Parking, In Room Desk, Near MIT & Supermarket",Classic Cambridge neighborhood. Tree lined streets with a mix of old and modern houses. There are multiple nearby parks sprinkled throughout the nearby streets. And you can walk along the Charles River just a few blocks away.<br /><br />Nearby you'll find plenty of shopping options in with a large grocery store a 10 min walk away. You'll be near the Cambridgeside Galleria with its shops and food options. And Kendall Square and Central Square provide more options to eat at.
1020,https://www.airbnb.com/rooms/1065530897533601681,city scrape,Renovated studio near Harvard,
1021,https://www.airbnb.com/rooms/1066632415303417904,city scrape,"Blueground | Kendall Sq, gym, near shops & dining","This furnished apartment is situated on Kendall Square at the intersection of Main Street and Broadway. The area hosts MIT and a variety of co-working spaces and incubators, ideal for bright young minds. It is home to a cutting-edge tech community and has thus become one of the world's most important tech and biotech centers. Farm-to-table restaurants and third-wave coffee joints have also found their places around this startup culture. The Cambridge neighborhood, which is a top destination for shopping, is centered around Kendall Square. The Kendall transit stop is only a 4-minute walk away via Main Street."
1022,https://www.airbnb.com/rooms/1067265051354608893,city scrape,"Blueground | E Cambridge, gym & w/d, near T stop","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers."
1023,https://www.airbnb.com/rooms/1071760875708269521,city scrape,Economy 2 Bed w/ Free Parking,Classic Cambridge neighborhood. Tree lined streets with a mix of old and modern houses. There are multiple nearby parks sprinkled throughout the nearby streets. And you can walk along the Charles River just a few blocks away.<br /><br />Nearby you'll find plenty of shopping options in with a large grocery store a 10 min walk away. You'll be near the Cambridgeside Galleria with its shops and food options. And Kendall Square and Central Square provide more options to eat at.
1024,https://www.airbnb.com/rooms/1074497552610582856,city scrape,"Blueground | Central Sq, fitness, close to dining","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District."
1025,https://www.airbnb.com/rooms/1074711283416093548,city scrape,Best Apartment in Harvard Square 3 Bedroom,
1026,https://www.airbnb.com/rooms/1075154537188999768,previous scrape,"Blueground | Central Sq, gym, nr foodie area","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District."
1027,https://www.airbnb.com/rooms/1075154886186984104,city scrape,"Blueground | Central Sq, fitness, walk to shopping","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District."
1028,https://www.airbnb.com/rooms/1076168644561477502,city scrape,Sweet 1 Bedroom on Harvard Sq.,
1029,https://www.airbnb.com/rooms/1076207451122468326,city scrape,Cozy 1Bedroom on Harvard Sq.,
1030,https://www.airbnb.com/rooms/1077645707021965696,city scrape,Top deal 1Bedroom in Harvard Sq.,
1031,https://www.airbnb.com/rooms/1078414396541428103,city scrape,Best Harvard Sq.1Bedroom Apt.,
1032,https://www.airbnb.com/rooms/1078423906288822454,city scrape,1b1b Central SQ MIT /Harvard,"Many restaurant available like India Pavilion , Rangoon , Tibetan Place ,  bars close by . start bucks/dunking  donuts near by . there are H mart/ target/ whole foods. Cvs very close by . plus lots of banks"
1033,https://www.airbnb.com/rooms/1078434724058483642,city scrape,Best 1Bedroom close to Harvard University Campus,
1034,https://www.airbnb.com/rooms/1078459296124276800,previous scrape,Best Deal 1Bedroom in Harvard Campus,
1035,https://www.airbnb.com/rooms/1078474848937599713,previous scrape,Sweet 1Bedroom in Harvard University Campus,
1036,https://www.airbnb.com/rooms/1078490107126276443,city scrape,Comfortable 1Bedroom in Harvard University Campus,
1037,https://www.airbnb.com/rooms/1078511080373523155,city scrape,Best 2Bedroom Suite in Harvard Sq.,
1038,https://www.airbnb.com/rooms/1078522756355644970,city scrape,Best 2Bedroom Suite in Harvard University Campus,
1039,https://www.airbnb.com/rooms/1078536875387723342,city scrape,Comfortable 2Bedroom Suite in Harvard Sq.,
1040,https://www.airbnb.com/rooms/1078550110769472944,previous scrape,Cozy 2Bedroom Suite in Harvard University Campus,
1041,https://www.airbnb.com/rooms/1079505187654008839,city scrape,"Blueground | E Cambridge, gym & w/d, near T stop","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers."
1042,https://www.airbnb.com/rooms/1081184661956590002,previous scrape,Best 1Bedroom in Harvard University Campus,
1043,https://www.airbnb.com/rooms/1081215259302290867,previous scrape,Cozy 1Bedroom in Harvard University Campus,
1044,https://www.airbnb.com/rooms/1081234000206568862,previous scrape,Wonderful 1Bedroom in Harvard Square,
1045,https://www.airbnb.com/rooms/1081247733311373595,city scrape,Sweet 1Bedroom in Harvard Square,
1046,https://www.airbnb.com/rooms/1081260480997375711,city scrape,Best Deal 1Bedroom in Harvard Square,
1047,https://www.airbnb.com/rooms/1081273385238256231,city scrape,Comfortable 1Bedroom in Harvard Square,
1048,https://www.airbnb.com/rooms/1081286582130954424,city scrape,Best Deal 1Bedroom in Harvard Square,
1049,https://www.airbnb.com/rooms/1081468346941167969,previous scrape,Best 1Bedroom in Harvard University Campus,
1050,https://www.airbnb.com/rooms/1081486365137330741,city scrape,Best 2Bedroom Suite in Harvard Square,
1051,https://www.airbnb.com/rooms/1081836921075410984,city scrape,Wonderful 1Bedroom in Harvard Square,
1052,https://www.airbnb.com/rooms/1081848745838636761,city scrape,Comfortable 1Bedroom in Harvard University Campus,
1053,https://www.airbnb.com/rooms/1081862585114294779,city scrape,Lovely 1Bedroom in Harvard Square,
1054,https://www.airbnb.com/rooms/1081874396085156427,city scrape,Cozy 1Bedroom in Harvard Square,
1055,https://www.airbnb.com/rooms/1081885661174166662,city scrape,Sweet 2Bedroom Suite in Harvard University Campus,
1056,https://www.airbnb.com/rooms/1081905027295602864,city scrape,Quiet 1Bedroom in Harvard Square,
1057,https://www.airbnb.com/rooms/1081920212626957830,city scrape,Wonderful 1Bedroom in Harvard University Campus,
1058,https://www.airbnb.com/rooms/1081922433386705884,city scrape,Charming Cambridgeport House,
1059,https://www.airbnb.com/rooms/1081930651566375264,city scrape,Lovely 1Bedroom in Harvard Square,
1060,https://www.airbnb.com/rooms/1081949814526845640,city scrape,Attractive 1Bedroom in Harvard Square,
1061,https://www.airbnb.com/rooms/1081963674879636572,city scrape,Adorable 1Bedroom in Harvard Square,
1062,https://www.airbnb.com/rooms/1081979934840162896,city scrape,Pleasant 2Bedroom Suite in Harvard Square,
1063,https://www.airbnb.com/rooms/1081991093784683208,city scrape,Pleasant 1Bedroom in Harvard Square,
1064,https://www.airbnb.com/rooms/1082689715524663547,city scrape,Queen Bedroom East Cambridge,
1065,https://www.airbnb.com/rooms/1082861184651015721,city scrape,Warm 1Bedroom in Harvard square,
1066,https://www.airbnb.com/rooms/1082878434985647348,city scrape,Elegant 1Bedroom in Harvard Square,
1067,https://www.airbnb.com/rooms/1082901024869534534,city scrape,Enjoyable 2Bedroom Suite in Harvard Square,
1068,https://www.airbnb.com/rooms/1084765385707463405,city scrape,Walk to Harvard&MIT 18/4,
1069,https://www.airbnb.com/rooms/1084861490253863852,city scrape,Queen Bedroom in East Cambridge,
1070,https://www.airbnb.com/rooms/1085531300157434847,city scrape,Comfortable 1 Bedroom in Harvard Square,
1071,https://www.airbnb.com/rooms/1087043088286934912,city scrape,"3 Bed, 1 Bath w/ Free Parking",Classic Cambridge neighborhood. Tree lined streets with a mix of old and modern houses. There are multiple nearby parks sprinkled throughout the nearby streets. And you can walk along the Charles River just a few blocks away.<br /><br />Nearby you'll find plenty of shopping options in with a large grocery store a 10 min walk away. You'll be near the Cambridgeside Galleria with its shops and food options. And Kendall Square and Central Square provide more options to eat at.
1072,https://www.airbnb.com/rooms/1088571783458035994,city scrape,Bautiful 1Bedroom in Harvard Square Free Parking,
1073,https://www.airbnb.com/rooms/1091275833858873833,city scrape,Spacious two-bedroom apartment in central Kendall,
1074,https://www.airbnb.com/rooms/1092855511983494781,city scrape,Robes & Etro bath amenities,
1075,https://www.airbnb.com/rooms/1092855512156788588,previous scrape,Harvard Square charmer with marble shower,
1076,https://www.airbnb.com/rooms/1094795937752488398,city scrape,"Blueground | Kendall Sq, gym, nr green line & shop","This furnished apartment is situated on Kendall Square at the intersection of Main Street and Broadway. The area hosts MIT and a variety of co-working spaces and incubators, ideal for bright young minds. It is home to a cutting-edge tech community and has thus become one of the world's most important tech and biotech centers. Farm-to-table restaurants and third-wave coffee joints have also found their places around this startup culture. The Cambridge neighborhood, which is a top destination for shopping, is centered around Kendall Square. The Kendall transit stop is only a 4-minute walk away via Main Street."
1077,https://www.airbnb.com/rooms/1102017006012796240,city scrape,"Blueground | East Cambridge, gym, nr green line","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers."
1078,https://www.airbnb.com/rooms/1105739271578803186,city scrape,Upscale Kendall Square Apartment,
1079,https://www.airbnb.com/rooms/1106850875535276208,previous scrape,Cute Modern Studio Near Harvard University,
1080,https://www.airbnb.com/rooms/1108882293752622009,previous scrape,Cambridge Retreat: Cozy 1BR Getaway,
1081,https://www.airbnb.com/rooms/1112436567332844103,city scrape,"P22, Cozy Room Near MIT/MGH/Harvard, 30 Days+","This neighborhood houses one of the best-known high-tech and innovation hubs of the United States and arguably has the highest concentration of PhD's in the world. However, this neighborhood is probably the most ""below the radar"" for tourists, but what it lacks in glamour it more than makes up for it in total, earnest hidden-gem-ness. Cruise down its main aorta, Cambridge Street, for access to some of the best fish markets, Portuguese bakeries, and well-loved bars in town. Mall rats can get their fill between the Cambridgeside Galleria and the Twin City Plaza shopping center, but one would be remiss to pass up stylish treasures at the Cambridge Antique Market. The residential makeup is richly diverse, anchored with strong Irish and Portuguese communities. Local pride runs thick."
1082,https://www.airbnb.com/rooms/1112441607068691361,city scrape,"P23, Cozy Room Near MIT/MGH/Harvard, 30 Days+","This neighborhood houses one of the best-known high-tech and innovation hubs of the United States and arguably has the highest concentration of PhD's in the world. However, this neighborhood is probably the most ""below the radar"" for tourists, but what it lacks in glamour it more than makes up for it in total, earnest hidden-gem-ness. Cruise down its main aorta, Cambridge Street, for access to some of the best fish markets, Portuguese bakeries, and well-loved bars in town. Mall rats can get their fill between the Cambridgeside Galleria and the Twin City Plaza shopping center, but one would be remiss to pass up stylish treasures at the Cambridge Antique Market. The residential makeup is richly diverse, anchored with strong Irish and Portuguese communities. Local pride runs thick."
1083,https://www.airbnb.com/rooms/1113898881887522243,previous scrape,a private bedroom,
